year,area,num
202112,서울특별시 광진구,2
202112,서울특별시 광진구,3
202112,서울특별시 광진구,3
202112,서울특별시 광진구,49
202112,서울특별시 광진구,3
202112,서울특별시 광진구,6
202112,서울특별시 광진구,34
202112,서울특별시 광진구,1
202112,서울특별시 광진구,1436
202112,서울특별시 광진구,2
202112,서울특별시 광진구,1
202112,서울특별시 광진구,177
202112,서울특별시 광진구,4
202112,서울특별시 광진구,22
202112,서울특별시 광진구,2385
202112,서울특별시 광진구,457
202112,서울특별시 광진구,867
202112,서울특별시 광진구,2
202112,서울특별시 광진구,223
202112,서울특별시 광진구,4
202112,서울특별시 동작구,1
202112,서울특별시 동작구,693
202112,서울특별시 동작구,1
202112,서울특별시 동작구,4
202112,서울특별시 동작구,13
202112,서울특별시 동작구,33
202112,서울특별시 동작구,2
202112,서울특별시 동작구,927
202112,서울특별시 동작구,1026
202112,서울특별시 동작구,8
202112,서울특별시 동작구,3
202112,서울특별시 동작구,14
202112,서울특별시 동작구,68
202112,서울특별시 동작구,19
202112,서울특별시 동작구,1
202112,서울특별시 동작구,256
202112,서울특별시 동작구,2
202112,서울특별시 광진구,2352
202112,서울특별시 광진구,2
202112,서울특별시 광진구,3
202112,서울특별시 광진구,1
202112,서울특별시 광진구,6
202112,서울특별시 광진구,2
202112,서울특별시 광진구,1
202112,서울특별시 광진구,1
202112,서울특별시 광진구,1
202112,서울특별시 광진구,115
202112,서울특별시 광진구,2
202112,서울특별시 광진구,3
202112,서울특별시 광진구,2
202112,서울특별시 광진구,1
202112,서울특별시 광진구,1
202112,서울특별시 광진구,3
202112,서울특별시 광진구,259
202112,서울특별시 광진구,4
202112,서울특별시 광진구,1
202112,서울특별시 광진구,48
202112,서울특별시 광진구,3
202112,서울특별시 광진구,193
202112,서울특별시 광진구,3
202112,서울특별시 광진구,125
202112,서울특별시 광진구,1
202112,서울특별시 광진구,1
202112,서울특별시 광진구,1
202112,서울특별시 광진구,2091
202112,서울특별시 광진구,14
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,6
202112,서울특별시 동대문구,5
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,7
202112,서울특별시 동대문구,2
202112,서울특별시 동작구,264
202112,서울특별시 동작구,259
202112,서울특별시 동작구,3
202112,서울특별시 동작구,6
202112,서울특별시 동작구,54
202112,서울특별시 관악구,1
202112,서울특별시 관악구,3
202112,서울특별시 관악구,1
202112,서울특별시 관악구,1
202112,서울특별시 관악구,2
202112,서울특별시 관악구,1964
202112,서울특별시 관악구,56
202112,서울특별시 관악구,10
202112,서울특별시 관악구,96
202112,서울특별시 관악구,4
202112,서울특별시 관악구,2
202112,서울특별시 관악구,368
202112,서울특별시 관악구,427
202112,서울특별시 광진구,85
202112,서울특별시 광진구,1
202112,서울특별시 광진구,3
202112,서울특별시 광진구,98
202112,서울특별시 광진구,30
202112,서울특별시 광진구,6
202112,서울특별시 광진구,1
202112,서울특별시 광진구,2
202112,서울특별시 광진구,143
202112,서울특별시 광진구,4
202112,서울특별시 광진구,8
202112,서울특별시 광진구,387
202112,서울특별시 광진구,27
202112,서울특별시 광진구,30
202112,서울특별시 광진구,5
202112,서울특별시 광진구,148
202112,서울특별시 광진구,33
202112,서울특별시 광진구,4
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,104
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,9
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,309
202112,서울특별시 동대문구,1214
202112,서울특별시 동대문구,106
202112,서울특별시 동대문구,104
202112,서울특별시 동대문구,5
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,15
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1497
202112,서울특별시 관악구,3
202112,서울특별시 관악구,346
202112,서울특별시 관악구,2172
202112,서울특별시 관악구,4
202112,서울특별시 관악구,7
202112,서울특별시 관악구,370
202112,서울특별시 관악구,753
202112,서울특별시 관악구,1131
202112,서울특별시 관악구,6
202112,서울특별시 관악구,9
202112,서울특별시 관악구,1
202112,서울특별시 관악구,339
202112,서울특별시 관악구,175
202112,서울특별시 관악구,79
202112,서울특별시 관악구,96
202112,서울특별시 관악구,4
202112,서울특별시 관악구,1570
202112,서울특별시 광진구,6
202112,서울특별시 광진구,2
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,30
202112,서울특별시 동대문구,7
202112,서울특별시 동대문구,4
202112,서울특별시 동대문구,1477
202112,서울특별시 동대문구,185
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,96
202112,서울특별시 동대문구,295
202112,서울특별시 동대문구,8
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1070
202112,서울특별시 동대문구,134
202112,서울특별시 동대문구,378
202112,서울특별시 동대문구,5
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,11
202112,서울특별시 동대문구,72
202112,서울특별시 동대문구,1624
202112,서울특별시 동대문구,311
202112,서울특별시 동대문구,7
202112,서울특별시 동대문구,6
202112,서울특별시 동대문구,1
202112,서울특별시 관악구,2832
202112,서울특별시 관악구,1
202112,서울특별시 관악구,5
202112,서울특별시 관악구,3
202112,서울특별시 관악구,99
202112,서울특별시 관악구,2
202112,서울특별시 관악구,18
202112,서울특별시 관악구,43
202112,서울특별시 관악구,1465
202112,서울특별시 관악구,5
202112,서울특별시 관악구,15
202112,서울특별시 관악구,1
202112,서울특별시 관악구,6
202112,서울특별시 관악구,1
202112,서울특별시 관악구,1016
202112,서울특별시 관악구,1212
202112,서울특별시 관악구,1
202112,서울특별시 관악구,12
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,175
202112,서울특별시 동대문구,19
202112,서울특별시 동대문구,8
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,16
202112,서울특별시 동대문구,4
202112,서울특별시 동대문구,7
202112,서울특별시 동대문구,370
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,21
202112,서울특별시 동대문구,24
202112,서울특별시 동대문구,46
202112,서울특별시 동대문구,18
202112,서울특별시 동대문구,9
202112,서울특별시 동대문구,153
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,64
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,1331
202112,서울특별시 동대문구,3172
202112,서울특별시 동대문구,7
202112,서울특별시 동대문구,943
202112,서울특별시 동대문구,32
202112,서울특별시 동대문구,722
202112,서울특별시 동대문구,12
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,4
202112,서울특별시 동대문구,13
202112,서울특별시 관악구,3
202112,서울특별시 관악구,275
202112,서울특별시 관악구,1
202112,서울특별시 관악구,1
202112,서울특별시 관악구,3
202112,서울특별시 관악구,39
202112,서울특별시 관악구,315
202112,서울특별시 관악구,3
202112,서울특별시 관악구,1
202112,서울특별시 관악구,1
202112,서울특별시 관악구,212
202112,서울특별시 관악구,16
202112,서울특별시 관악구,2
202112,서울특별시 관악구,4
202112,서울특별시 관악구,1
202112,서울특별시 관악구,896
202112,서울특별시 관악구,1
202112,서울특별시 동대문구,6
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,377
202112,서울특별시 동대문구,89
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,6
202112,서울특별시 동대문구,269
202112,서울특별시 동대문구,5
202112,서울특별시 동대문구,302
202112,서울특별시 동대문구,4
202112,서울특별시 동대문구,447
202112,서울특별시 동대문구,710
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,1195
202112,서울특별시 동대문구,20
202112,서울특별시 동대문구,4
202112,서울특별시 동대문구,11
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,3
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,22
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,302
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,133
202112,서울특별시 동대문구,127
202112,서울특별시 동대문구,4
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,2
202112,서울특별시 동대문구,7
202112,서울특별시 관악구,26
202112,서울특별시 관악구,5
202112,서울특별시 관악구,1
202112,서울특별시 관악구,5
202112,서울특별시 관악구,26
202112,서울특별시 관악구,1
202112,서울특별시 관악구,3
202112,서울특별시 관악구,426
202112,서울특별시 관악구,1036
202112,서울특별시 관악구,2
202112,서울특별시 관악구,2
202112,서울특별시 관악구,26
202112,서울특별시 관악구,3
202112,서울특별시 관악구,4
202112,서울특별시 관악구,484
202112,서울특별시 관악구,1
202112,서울특별시 관악구,446
202112,서울특별시 동대문구,5
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,30
202112,서울특별시 동대문구,1
202112,서울특별시 동대문구,4
202112,서울특별시 동대문구,312
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,6
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,6
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,2
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,26
202112,서울특별시 중랑구,34
202112,서울특별시 중랑구,9
202112,서울특별시 동대문구,1
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,2
202112,서울특별시 중랑구,4
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,1121
202112,서울특별시 중랑구,1616
202112,서울특별시 중랑구,159
202112,서울특별시 중랑구,234
202112,서울특별시 중랑구,4
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,40
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,243
202112,서울특별시 관악구,3
202112,서울특별시 관악구,1
202112,서울특별시 관악구,2
202112,서울특별시 관악구,565
202112,서울특별시 관악구,124
202112,서울특별시 서초구,1
202112,서울특별시 서초구,1
202112,서울특별시 서초구,2
202112,서울특별시 서초구,1
202112,서울특별시 서초구,1
202112,서울특별시 서초구,1
202112,서울특별시 서초구,4
202112,서울특별시 서초구,11
202112,서울특별시 서초구,3601
202112,서울특별시 서초구,752
202112,서울특별시 서초구,20
202112,서울특별시 서초구,48
202112,서울특별시 서초구,29
202112,서울특별시 서초구,33
202112,서울특별시 중랑구,280
202112,서울특별시 중랑구,1530
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,6
202112,서울특별시 중랑구,199
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,47
202112,서울특별시 중랑구,2
202112,서울특별시 중랑구,148
202112,서울특별시 중랑구,4
202112,서울특별시 중랑구,141
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,6
202112,서울특별시 중랑구,1023
202112,서울특별시 중랑구,4
202112,서울특별시 중랑구,199
202112,서울특별시 중랑구,585
202112,서울특별시 중랑구,192
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,374
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,141
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,13
202112,서울특별시 중랑구,15
202112,서울특별시 중랑구,2469
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,153
202112,서울특별시 중랑구,11
202112,서울특별시 중랑구,339
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,6
202112,서울특별시 서초구,35
202112,서울특별시 서초구,2
202112,서울특별시 서초구,114
202112,서울특별시 서초구,601
202112,서울특별시 서초구,387
202112,서울특별시 서초구,3
202112,서울특별시 서초구,4230
202112,서울특별시 서초구,395
202112,서울특별시 서초구,108
202112,서울특별시 서초구,2
202112,서울특별시 서초구,50
202112,서울특별시 서초구,137
202112,서울특별시 서초구,2
202112,서울특별시 서초구,1
202112,서울특별시 서초구,157
202112,서울특별시 서초구,10
202112,서울특별시 서초구,2
202112,서울특별시 중랑구,17
202112,서울특별시 중랑구,76
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,122
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,6
202112,서울특별시 중랑구,2
202112,서울특별시 중랑구,83
202112,서울특별시 중랑구,375
202112,서울특별시 중랑구,143
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,2436
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,34
202112,서울특별시 중랑구,24
202112,서울특별시 중랑구,12
202112,서울특별시 중랑구,1744
202112,서울특별시 중랑구,51
202112,서울특별시 중랑구,125
202112,서울특별시 중랑구,32
202112,서울특별시 중랑구,2
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,12
202112,서울특별시 중랑구,9
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,14
202112,서울특별시 중랑구,139
202112,서울특별시 서초구,1
202112,서울특별시 서초구,6
202112,서울특별시 서초구,5
202112,서울특별시 서초구,398
202112,서울특별시 서초구,3
202112,서울특별시 서초구,1
202112,서울특별시 서초구,1
202112,서울특별시 서초구,1462
202112,서울특별시 서초구,85
202112,서울특별시 서초구,1
202112,서울특별시 서초구,9
202112,서울특별시 서초구,140
202112,서울특별시 서초구,1
202112,서울특별시 서초구,2
202112,서울특별시 서초구,8
202112,서울특별시 서초구,5
202112,서울특별시 서초구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,167
202112,서울특별시 중랑구,9
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,44
202112,서울특별시 중랑구,34
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,52
202112,서울특별시 중랑구,9
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,8
202112,서울특별시 중랑구,45
202112,서울특별시 중랑구,85
202112,서울특별시 중랑구,30
202112,서울특별시 중랑구,1142
202112,서울특별시 중랑구,6
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,373
202112,서울특별시 중랑구,6
202112,서울특별시 중랑구,29
202112,서울특별시 중랑구,18
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,129
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,152
202112,서울특별시 중랑구,3
202112,서울특별시 중랑구,18
202112,서울특별시 중랑구,1492
202112,서울특별시 중랑구,242
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,305
202112,서울특별시 중랑구,2
202112,서울특별시 서초구,60
202112,서울특별시 서초구,2275
202112,서울특별시 서초구,8
202112,서울특별시 서초구,154
202112,서울특별시 서초구,5
202112,서울특별시 서초구,15
202112,서울특별시 서초구,8
202112,서울특별시 서초구,3
202112,서울특별시 서초구,8
202112,서울특별시 서초구,3
202112,서울특별시 서초구,4
202112,서울특별시 서초구,1
202112,서울특별시 서초구,3
202112,서울특별시 서초구,19
202112,서울특별시 서초구,1
202112,서울특별시 서초구,60
202112,서울특별시 서초구,2
202112,서울특별시 서초구,22
202112,서울특별시 성북구,1
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1
202112,서울특별시 성북구,33
202112,서울특별시 성북구,3
202112,서울특별시 성북구,1
202112,서울특별시 성북구,10
202112,서울특별시 성북구,195
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1744
202112,서울특별시 성북구,2
202112,서울특별시 성북구,3
202112,서울특별시 성북구,142
202112,서울특별시 성북구,109
202112,서울특별시 성북구,14
202112,서울특별시 성북구,3
202112,서울특별시 성북구,24
202112,서울특별시 성북구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,6
202112,서울특별시 중랑구,5
202112,서울특별시 중랑구,312
202112,서울특별시 중랑구,1173
202112,서울특별시 중랑구,62
202112,서울특별시 중랑구,226
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,1
202112,서울특별시 중랑구,10
202112,서울특별시 중랑구,19
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,4
202112,서울특별시 성북구,7
202112,서울특별시 성북구,2
202112,서울특별시 성북구,2
202112,서울특별시 서초구,2
202112,서울특별시 서초구,2354
202112,서울특별시 서초구,422
202112,서울특별시 서초구,15
202112,서울특별시 서초구,2
202112,서울특별시 서초구,2
202112,서울특별시 서초구,1
202112,서울특별시 서초구,1239
202112,서울특별시 서초구,5
202112,서울특별시 서초구,68
202112,서울특별시 서초구,3380
202112,서울특별시 서초구,57
202112,서울특별시 서초구,4
202112,서울특별시 서초구,4
202112,서울특별시 서초구,135
202112,서울특별시 서초구,17
202112,서울특별시 서초구,5
202112,서울특별시 성북구,98
202112,서울특별시 성북구,11
202112,서울특별시 성북구,1
202112,서울특별시 성북구,2
202112,서울특별시 성북구,259
202112,서울특별시 성북구,1
202112,서울특별시 성북구,2
202112,서울특별시 성북구,591
202112,서울특별시 성북구,995
202112,서울특별시 성북구,108
202112,서울특별시 성북구,20
202112,서울특별시 성북구,3
202112,서울특별시 성북구,1
202112,서울특별시 성북구,9
202112,서울특별시 성북구,4
202112,서울특별시 성북구,102
202112,서울특별시 성북구,1272
202112,서울특별시 성북구,214
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,31
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1
202112,서울특별시 성북구,2
202112,서울특별시 성북구,409
202112,서울특별시 성북구,5
202112,서울특별시 성북구,1
202112,서울특별시 성북구,2
202112,서울특별시 성북구,2
202112,서울특별시 성북구,20
202112,서울특별시 성북구,5
202112,서울특별시 성북구,2654
202112,서울특별시 성북구,1
202112,서울특별시 성북구,2
202112,서울특별시 서초구,3
202112,서울특별시 서초구,382
202112,서울특별시 서초구,33
202112,서울특별시 서초구,5
202112,서울특별시 서초구,22
202112,서울특별시 서초구,2
202112,서울특별시 서초구,14
202112,서울특별시 강남구,15
202112,서울특별시 강남구,1
202112,서울특별시 강남구,10
202112,서울특별시 강남구,1
202112,서울특별시 강남구,8
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 강남구,2
202112,서울특별시 강남구,2
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 성북구,4
202112,서울특별시 성북구,33
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1
202112,서울특별시 성북구,5
202112,서울특별시 성북구,3
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1425
202112,서울특별시 성북구,38
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1
202112,서울특별시 성북구,6
202112,서울특별시 성북구,49
202112,서울특별시 성북구,2
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1093
202112,서울특별시 성북구,36
202112,서울특별시 성북구,2
202112,서울특별시 성북구,30
202112,서울특별시 성북구,14
202112,서울특별시 성북구,2
202112,서울특별시 성북구,103
202112,서울특별시 성북구,29
202112,서울특별시 성북구,3
202112,서울특별시 성북구,151
202112,서울특별시 성북구,2
202112,서울특별시 성북구,280
202112,서울특별시 성북구,2
202112,서울특별시 성북구,15
202112,서울특별시 성북구,6
202112,서울특별시 성북구,2
202112,서울특별시 성북구,8
202112,서울특별시 성북구,6
202112,서울특별시 성북구,2109
202112,서울특별시 성북구,4
202112,서울특별시 강남구,2
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 강남구,3
202112,서울특별시 강남구,57
202112,서울특별시 강남구,2041
202112,서울특별시 강남구,5
202112,서울특별시 강남구,6
202112,서울특별시 강남구,138
202112,서울특별시 강남구,5
202112,서울특별시 강남구,2
202112,서울특별시 강남구,2
202112,서울특별시 강남구,897
202112,서울특별시 강남구,10
202112,서울특별시 강남구,372
202112,서울특별시 강남구,2
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 성북구,103
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,517
202112,서울특별시 성북구,8
202112,서울특별시 성북구,379
202112,서울특별시 성북구,290
202112,서울특별시 성북구,502
202112,서울특별시 성북구,6
202112,서울특별시 성북구,3
202112,서울특별시 성북구,205
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,7
202112,서울특별시 성북구,26
202112,서울특별시 성북구,2
202112,서울특별시 성북구,24
202112,서울특별시 성북구,3
202112,서울특별시 성북구,298
202112,서울특별시 성북구,359
202112,서울특별시 성북구,31
202112,서울특별시 성북구,18
202112,서울특별시 성북구,8
202112,서울특별시 성북구,1
202112,서울특별시 성북구,61
202112,서울특별시 성북구,65
202112,서울특별시 성북구,531
202112,서울특별시 성북구,33
202112,서울특별시 성북구,4
202112,서울특별시 성북구,9
202112,서울특별시 성북구,1
202112,서울특별시 성북구,195
202112,서울특별시 성북구,2
202112,서울특별시 강남구,7
202112,서울특별시 강남구,2943
202112,서울특별시 강남구,15
202112,서울특별시 강남구,2
202112,서울특별시 강남구,803
202112,서울특별시 강남구,1
202112,서울특별시 강남구,3
202112,서울특별시 강남구,14
202112,서울특별시 강남구,3
202112,서울특별시 강남구,10
202112,서울특별시 강남구,131
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 강남구,9
202112,서울특별시 강남구,217
202112,서울특별시 강남구,35
202112,서울특별시 강남구,1
202112,서울특별시 성북구,980
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,3
202112,서울특별시 성북구,6
202112,서울특별시 강북구,3
202112,서울특별시 강북구,2
202112,서울특별시 강북구,7
202112,서울특별시 강북구,260
202112,서울특별시 강북구,1
202112,서울특별시 강북구,2
202112,서울특별시 강북구,3
202112,서울특별시 강북구,35
202112,서울특별시 강북구,4
202112,서울특별시 강북구,42
202112,서울특별시 강북구,582
202112,서울특별시 강북구,5
202112,서울특별시 성북구,5
202112,서울특별시 성북구,1
202112,서울특별시 성북구,7
202112,서울특별시 성북구,2193
202112,서울특별시 성북구,3328
202112,서울특별시 성북구,3
202112,서울특별시 성북구,2
202112,서울특별시 성북구,5
202112,서울특별시 성북구,163
202112,서울특별시 성북구,10
202112,서울특별시 성북구,2
202112,서울특별시 성북구,2424
202112,서울특별시 성북구,8
202112,서울특별시 성북구,3
202112,서울특별시 성북구,108
202112,서울특별시 성북구,9
202112,서울특별시 성북구,3
202112,서울특별시 성북구,62
202112,서울특별시 강남구,2
202112,서울특별시 강남구,108
202112,서울특별시 강남구,1
202112,서울특별시 강남구,5
202112,서울특별시 강남구,1
202112,서울특별시 강남구,143
202112,서울특별시 강남구,8
202112,서울특별시 강남구,4
202112,서울특별시 강남구,1535
202112,서울특별시 강남구,1
202112,서울특별시 강남구,36
202112,서울특별시 강남구,1
202112,서울특별시 강남구,1
202112,서울특별시 강남구,4855
202112,서울특별시 강남구,20
202112,서울특별시 강남구,4
202112,서울특별시 강남구,4
202112,서울특별시 강북구,1
202112,서울특별시 강북구,2
202112,서울특별시 강북구,7
202112,서울특별시 강북구,2399
202112,서울특별시 강북구,2
202112,서울특별시 강북구,7
202112,서울특별시 강북구,1
202112,서울특별시 강북구,2
202112,서울특별시 강북구,9
202112,서울특별시 강북구,5
202112,서울특별시 강북구,8
202112,서울특별시 강북구,2
202112,서울특별시 강북구,1
202112,서울특별시 강북구,15
202112,서울특별시 강북구,1
202112,서울특별시 강북구,1
202112,서울특별시 강북구,107
202112,서울특별시 강북구,29
202112,서울특별시 성북구,2005
202112,서울특별시 성북구,7
202112,서울특별시 성북구,4
202112,서울특별시 성북구,13
202112,서울특별시 성북구,602
202112,서울특별시 성북구,1
202112,서울특별시 성북구,358
202112,서울특별시 성북구,1
202112,서울특별시 성북구,1
202112,서울특별시 성북구,267
202112,서울특별시 성북구,1
202112,서울특별시 성북구,3
202112,서울특별시 성북구,3
202112,서울특별시 성북구,550
202112,서울특별시 성북구,28
202112,서울특별시 성북구,2923
202112,서울특별시 성북구,1
202112,서울특별시 강남구,16
202112,서울특별시 강남구,1
202112,서울특별시 강남구,2
202112,서울특별시 강남구,3
202112,서울특별시 강남구,293
202112,서울특별시 강남구,4520
202112,서울특별시 강남구,5
202112,서울특별시 강남구,12
202112,서울특별시 강남구,139
202112,서울특별시 강남구,2
202112,서울특별시 강남구,2
202112,서울특별시 강남구,84
202112,서울특별시 강남구,14
202112,서울특별시 강남구,1
202112,서울특별시 강남구,15
202112,서울특별시 강남구,1
202112,서울특별시 강남구,2
202112,서울특별시 강남구,5
202112,서울특별시 강북구,1
202112,서울특별시 강북구,637
202112,서울특별시 강북구,1360
202112,서울특별시 강북구,1
202112,서울특별시 강북구,1
202112,서울특별시 강북구,111
202112,서울특별시 강북구,1
202112,서울특별시 강북구,7
202112,서울특별시 강북구,1
202112,서울특별시 강북구,1
202112,서울특별시 강북구,85
202112,서울특별시 강북구,1
202112,서울특별시 강북구,1
202112,서울특별시 강북구,1
202112,서울특별시 강북구,857
202112,서울특별시 강북구,303
202112,서울특별시 강북구,1
202112,서울특별시 성북구,935
202112,서울특별시 성북구,72
202112,서울특별시 성북구,83
202112,서울특별시 강북구,3
202112,서울특별시 강북구,170
202112,서울특별시 강북구,1
202112,서울특별시 강북구,835
202112,서울특별시 강북구,16
202112,서울특별시 강북구,1
202112,서울특별시 강북구,3
202112,서울특별시 강북구,10
202112,서울특별시 강북구,1
202112,서울특별시 강북구,6
202112,서울특별시 강북구,6
202112,서울특별시 강북구,104
202112,서울특별시 강북구,30
202112,서울특별시 강북구,3
202112,서울특별시 강남구,15
202112,서울특별시 강남구,2
202112,서울특별시 강남구,93
202112,서울특별시 강남구,1
202112,서울특별시 강남구,4
202112,서울특별시 강남구,105
202112,서울특별시 강남구,3023
202112,서울특별시 강남구,86
202112,서울특별시 강남구,10
202112,서울특별시 강남구,1
202112,서울특별시 강남구,2
202112,서울특별시 강남구,2
202112,서울특별시 강남구,2227
202112,서울특별시 강남구,2610
202112,서울특별시 강남구,3
202112,서울특별시 강남구,54
202112,서울특별시 강남구,5
202112,서울특별시 강북구,2
202112,서울특별시 강북구,1058
202112,서울특별시 강북구,1738
202112,서울특별시 강북구,40
202112,서울특별시 강북구,4
202112,서울특별시 강북구,12
202112,서울특별시 강북구,3
202112,서울특별시 도봉구,1
202112,서울특별시 도봉구,3
202112,서울특별시 도봉구,5
202112,서울특별시 도봉구,6
202112,서울특별시 도봉구,1
202112,서울특별시 도봉구,2
202112,서울특별시 도봉구,186
202112,서울특별시 도봉구,28
202112,서울특별시 도봉구,52
202112,서울특별시 도봉구,2
202112,서울특별시 도봉구,98
202112,서울특별시 강북구,29
202112,서울특별시 강북구,27
202112,서울특별시 강북구,3
202112,서울특별시 강북구,1
202112,서울특별시 강북구,8
202112,서울특별시 강북구,10
202112,서울특별시 강북구,28
202112,서울특별시 강북구,2
202112,서울특별시 강북구,3
202112,서울특별시 강북구,6
202112,서울특별시 강북구,7
202112,서울특별시 강북구,1
202112,서울특별시 강북구,1
